univName,major_category,term,year,admit,cgpa,ugCollege,researchExp,industryExp,internExp,TotalPublication,toeflScore,greTotal,greA
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2013.0,1,8.04,BITS Pilani,0,0,0.0,0,115.0,331.0,4.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2015.0,1,7.72,BIT Mesra,0,0,0.0,0,111.0,330.0,3.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2013.0,1,8.51,IIT Roorkee,0,0,0.0,0,110.0,330.0,4.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2015.0,1,7.0,IIT Bombay,9,18,6.0,0,108.0,319.0,3.0
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2013.0,1,8.08,University college of engg OU,0,0,0.0,0,102.0,315.0,3.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,8.94,IIT Ropar,0,0,0.0,0,111.0,315.0,4.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2014.0,1,7.54,NIT Calicut,0,0,0.0,0,107.0,332.0,4.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2012.0,1,9.0,CEG,0,0,0.0,0,112.0,326.0,5.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2015.0,1,8.5,BITS Pilani,0,44,12.0,1,107.0,322.0,3.5
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,9.34,SJCE,0,0,0.0,0,110.0,315.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,8.96,VTU,0,0,0.0,0,110.0,313.0,4.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,8.3,VJTI,0,0,0.0,0,115.0,319.0,4.5
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Spring,2015.0,1,7.8,BITS Goa,0,24,6.0,0,103.0,322.0,3.5
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2015.0,1,7.94,CEG,0,0,2.0,0,100.0,310.0,4.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2015.0,1,9.18,NIT Tirchy,6,14,6.0,0,104.0,322.0,3.5
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2015.0,1,8.0,Sardar Patel College of Engineering,0,0,0.0,3,109.0,325.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,8.16,West Bengal University Of Technology,0,0,0.0,0,114.0,332.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Spring,2016.0,1,7.82,PEC University of Technology,0,0,6.0,0,114.0,322.0,4.0
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2013.0,1,8.23,NIT Rourkela,0,0,0.0,0,113.0,321.0,5.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2015.0,1,9.59,NIT,0,22,2.0,1,101.0,315.0,4.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2015.0,1,7.03,BITS Pilani,15,0,9.0,1,118.0,323.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,9.4,PSG College of Technology,0,0,0.0,0,108.0,321.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2015.0,1,9.0,NIT Silchar,2,34,6.0,0,113.0,317.0,4.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2013.0,1,7.95,Indira Gandhi Institute Of Technology,0,0,0.0,0,114.0,321.0,4.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2013.0,1,8.96,CEG,0,0,0.0,0,111.0,321.0,3.5
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Spring,2015.0,1,8.82,SRM,0,0,3.0,0,104.38518463426423,314.0,3.0
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2014.0,1,7.7,VJTI,0,0,0.0,0,114.0,323.0,4.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2013.0,1,9.47,BITS Pilani,0,0,0.0,0,116.0,337.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,7.52,IIT BHU,0,0,0.0,0,111.0,320.0,3.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,,1,8.19,Others,0,0,0.0,0,120.0,334.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,8.5,Anna University,0,0,0.0,0,100.0,309.0,3.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2015.0,1,6.7,IIT Madras,0,7,9.0,0,114.0,336.0,3.5
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,9.27,MSRIT,0,0,0.0,0,114.0,323.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Spring,2014.0,1,7.73,Amrita School of Engineering,0,0,0.0,0,113.0,334.0,3.5
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,,1,0.83,KLUNIVERSITY,0,0,0.0,0,110.0,317.0,3.5
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2015.0,1,9.22,NITK Surathkal,10,0,3.0,4,112.0,325.0,5.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2014.0,1,7.71,IIT Roorkee,0,0,0.0,0,116.0,320.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2012.0,1,8.47,JSS Noida,0,0,0.0,0,117.0,326.0,3.5
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2013.0,1,8.03,NIT Calicut,0,0,0.0,0,113.0,324.0,4.5
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2014.0,1,7.1,MU,0,30,0.0,0,104.0,320.0,3.5
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,8.96,R V College of Engineering,0,0,0.0,0,108.0,321.0,4.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2014.0,1,9.2,Manipal Institue of Technology,0,0,7.0,0,112.0,322.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,7.11,Sri Venkateswara College of Engineering,0,0,0.0,0,109.0,327.0,3.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,9.15,Coimbatore Insitute of Technology,0,0,0.0,0,104.38518463426423,306.0,3.0
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2015.0,1,7.95,JBIET,0,17,1.0,0,108.0,306.0,4.0
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2015.0,1,9.35,MSRIT,1,0,3.0,0,107.0,312.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2012.0,1,9.56,NITK Surathkal,0,0,0.0,0,117.0,329.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,9.26,BITS Hyderabad,0,0,0.0,0,110.0,325.0,3.5
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2012.0,1,8.28,Others,0,0,0.0,0,103.0,316.0,3.5
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2013.0,1,7.57,NITK Surathkal,0,0,0.0,0,114.0,327.0,5.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2015.0,1,0.83,BITS Pilani,0,24,12.0,0,111.0,330.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2015.0,1,8.3,NIT Warangal,0,30,4.0,2,113.0,328.0,3.5
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2014.0,1,8.81,VIT University,0,0,0.0,0,116.0,330.0,5.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,8.88,NIT Warangal,0,36,3.0,0,105.0,323.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,9.3,Anna University,0,0,0.0,0,112.0,309.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,8.8,Thiagarajar College of engineering,0,0,0.0,0,116.0,332.0,4.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,8.06,SSN College of Engineering,0,0,0.0,0,114.0,327.0,4.0
Virginia Polytechnic Institute and State University,Other Engineering & Related,Fall,2013.0,1,8.81,CEG,0,0,0.0,0,114.0,317.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,8.99,Jadavpur University,0,0,0.0,0,108.0,326.0,3.5
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2015.0,1,7.7,Sri Sairam Engineering College,0,27,0.0,0,107.0,316.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2012.0,1,9.41,NIT Rourkela,0,0,0.0,0,109.0,330.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2015.0,1,0.88,Madras Institute of Technology,0,36,0.0,0,104.38518463426423,329.0,5.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2013.0,1,8.86,IIT Bombay,0,0,0.0,0,107.0,315.0,3.5
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2015.0,1,7.16,IIT Indore,0,24,2.0,1,108.0,328.0,3.5
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2015.0,1,7.2,Netaji Subhas Institute of Technology,0,46,0.0,0,113.0,330.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,7.7,SASTRA,0,0,6.0,2,109.0,314.0,3.5
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2014.0,1,8.23,IIT Patna,0,0,0.0,0,105.0,320.0,4.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2013.0,1,6.5,Pune University,0,0,0.0,0,107.0,319.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,8.94,PESIT,0,31,5.0,0,107.0,309.0,3.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,8.65,VIT,0,1,1.0,1,113.0,324.0,5.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2015.0,1,6.5,University of Pune,0,8,0.0,0,103.0,311.0,4.0
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2015.0,1,7.5,CVRCE,0,0,2.0,0,95.0,310.0,3.5
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2015.0,1,9.1,SRM,0,16,0.0,0,104.0,308.0,3.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2015.0,1,8.4,IIT Varanasi,0,0,2.0,0,113.0,315.0,4.0
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2015.0,1,9.25,MSRIT,0,0,0.0,0,111.0,310.0,3.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,7.6,Kerala University,0,0,0.0,0,105.0,331.0,4.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2014.0,1,9.28,Osmania University,0,0,0.0,0,106.0,316.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,,1,8.38,IIIT Hyderabad,0,0,0.0,0,114.0,328.0,5.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,,1,8.55,VTU,0,0,0.0,0,104.0,326.0,3.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,8.5,NIT Warangal,36,48,3.0,0,98.0,308.0,3.0
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2012.0,1,8.17,IIT Kharagpur,0,0,0.0,0,110.0,318.0,3.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Spring,2015.0,1,8.59,VTU,0,24,0.0,0,108.0,322.0,3.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,8.99,VIT University,0,0,0.0,0,114.0,328.0,4.5
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2015.0,1,8.05,VTU,0,0,2.0,0,109.0,319.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Spring,2014.0,1,9.48,GITAM,0,0,0.0,0,101.0,324.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2015.0,1,8.78,Coimbatore Insitute of Technology,0,26,6.0,0,98.0,315.0,4.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2012.0,1,7.9,University of Engineering & Technology Taxila,0,0,0.0,0,100.0,316.0,4.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2013.0,1,7.0,NIT Tirchy,0,0,0.0,0,117.0,333.0,4.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2012.0,1,8.89,NIT Karnataka,0,0,0.0,0,118.0,333.0,4.5
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,9.86,BITS Goa,0,0,0.0,0,117.0,328.0,4.5
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,8.57,NIT Silchar,0,0,0.0,0,105.0,319.0,3.5
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2015.0,1,9.66,BITS Hyderabad,12,6,9.0,2,105.0,328.0,4.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2013.0,1,9.28,West Bengal University Of Technology,0,0,0.0,0,114.0,321.0,3.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2012.0,1,7.6,Delhi College Of Engineeing,0,0,0.0,0,116.0,329.0,4.5
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2015.0,1,6.8,Sardar Patel College of Engineering,0,14,0.0,0,111.0,319.0,3.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,9.22,MSRIT,0,0,0.0,0,107.0,327.0,4.5
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2013.0,1,7.4,DCE,0,0,0.0,0,104.0,323.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,8.43,IEM,0,0,0.0,0,117.0,320.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Spring,2016.0,1,8.71,Anna University,0,31,0.0,0,95.0,303.0,3.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2014.0,1,9.61,NIT Rourkela,0,0,0.0,0,115.0,326.0,4.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2014.0,1,9.2,BITS Dubai,0,0,0.0,0,118.0,321.0,5.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,8.81,R V College of Engineering,0,0,0.0,0,97.0,316.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Spring,2014.0,1,7.94,MU,0,0,0.0,0,113.0,331.0,4.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2013.0,1,8.5,VJTI,0,0,0.0,0,119.0,335.0,4.5
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2015.0,1,8.32,BITS Goa,0,0,0.0,1,104.0,321.0,3.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,8.04,IIT BHU,0,0,0.0,0,114.0,331.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,7.5,BITS Pilani,0,0,0.0,0,107.0,319.0,4.0
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2012.0,1,8.7,PSG College of Technology,0,0,0.0,0,105.0,315.0,3.5
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2015.0,1,8.54,SSN College of Engineering,0,0,2.0,1,111.0,316.0,4.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,9.36,NIT Calicut,0,20,2.0,0,107.0,322.0,4.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2015.0,1,9.21,PESIT,7,24,6.0,1,112.0,321.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,8.0,BITS Pilani,0,0,0.0,0,106.0,322.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,8.64,NIT Warangal,0,0,0.0,0,113.0,334.0,4.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,8.93,VIT,0,0,0.0,0,116.0,324.0,4.0
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2013.0,1,8.34,BVM Engineering College,0,0,0.0,0,93.0,303.0,3.5
Virginia Polytechnic Institute and State University,Industrial Engineering & Related,Fall,2013.0,1,8.62,NIT,0,0,0.0,0,108.0,326.0,3.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2016.0,1,8.75,MSRIT,0,24,0.0,0,113.0,325.0,4.5
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2013.0,0,8.62,VTU,0,0,0.0,0,101.0,317.0,3.5
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2013.0,1,9.19,R V College of Engineering,0,0,0.0,0,100.0,313.0,3.5
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Spring,2014.0,0,8.47,JNTU,0,0,0.0,0,99.0,304.0,3.0
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2013.0,0,8.69,VIT,0,0,0.0,0,104.38518463426423,310.0,3.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,0,7.12,BIT Mesra,0,36,0.0,2,101.0,317.0,3.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,7.1,Manipal Institue of Technology,0,0,0.0,0,105.0,324.0,3.5
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Spring,2014.0,0,8.2,NIT Kurukshetra,0,0,0.0,0,108.0,316.0,4.0
Virginia Polytechnic Institute and State University,Civil Engineering & Related,Fall,2013.0,0,8.95,SRM,0,0,0.0,0,109.0,315.0,4.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2015.0,1,7.9,NIT Calicut,48,48,0.0,0,112.0,324.0,4.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2012.0,0,6.5,Rajasthan Technical University,0,0,0.0,0,104.38518463426423,298.0,3.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2015.0,0,8.5,PESIT,0,23,5.0,0,104.38518463426423,311.0,3.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,8.42,BITS Pilani,0,0,0.0,0,111.0,315.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,6.54,Goa University,0,0,0.0,0,111.0,318.0,4.0
Virginia Polytechnic Institute and State University,Chemical Engineering,Fall,2013.0,0,8.85,SV NIT Surat,0,0,0.0,0,106.0,306.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,8.23,JNTU,0,35,3.0,0,110.0,329.0,3.5
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,8.04,BITS Pilani,0,0,8.0,1,120.0,326.0,4.5
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2014.0,1,7.94,Visvesvaraya NIT Nagpur,0,0,0.0,0,113.0,331.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,,1,9.55,PICT,0,30,11.0,0,115.0,322.0,4.0
Virginia Polytechnic Institute and State University,Mechanical Engineering & Related,Fall,2015.0,1,8.56,BITS Goa,0,0,8.0,0,108.0,328.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2013.0,1,8.6,Amrita School of Engineering,0,0,0.0,0,116.0,323.0,5.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,1,7.25,University of Mumbai,0,0,0.0,0,116.0,327.0,4.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Spring,2014.0,1,6.7,Others,0,0,0.0,0,118.0,327.0,4.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Spring,2013.0,0,7.95,Anna University,0,0,0.0,0,101.0,305.0,3.5
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2015.0,1,9.25,Anna University,0,12,5.0,0,114.0,316.0,4.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,0,8.4,VJTI,0,0,0.0,0,104.38518463426423,317.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2015.0,0,7.01,University of Pune,0,0,0.0,1,103.0,307.0,4.0
Virginia Polytechnic Institute and State University,Electrical Engineering & Related,Fall,2013.0,0,8.52,VNIT Nagpur,0,0,0.0,0,104.0,320.0,3.5
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2014.0,0,8.11,NIT Hamirpur,0,0,0.0,0,98.0,316.0,3.0
Virginia Polytechnic Institute and State University,Computer Science & Related,Fall,2015.0,1,8.19,NIT Warangal,0,30,0.0,0,111.0,320.0,3.0
